source_doc,eval_type,eval_method,variant,score,duration
102,Graph-based,AutoSummENG,inserted_sentence_0.7,0.525618,4.053099870681763
102,Graph-based,MeMoG,inserted_sentence_0.7,0.525618,4.053099870681763
102,Meta,NPowER,inserted_sentence_0.7,0.494703,4.053099870681763
102,Embeddings-based,BERTScore,inserted_sentence_0.7,0.6820333003997803,0.5928242206573486
102,N-gram,Rouge1,inserted_sentence_0.9,0.5921881562368754,0.011232614517211914
102,N-gram,Rouge2,inserted_sentence_0.9,0.5901639344262295,0.01296377182006836
102,Graph-based,AutoSummENG,inserted_sentence_0.9,0.479658,4.851017951965332
102,Graph-based,MeMoG,inserted_sentence_0.9,0.479658,4.851017951965332
102,Meta,NPowER,inserted_sentence_0.9,0.456574,4.851017951965332
102,Embeddings-based,BERTScore,inserted_sentence_0.9,0.6760352849960327,0.3975839614868164
102,N-gram,Rouge1,randomly_swapped_words_0.1,1.0,0.0
102,N-gram,Rouge2,randomly_swapped_words_0.1,0.8666666666666667,0.012062788009643555
102,Graph-based,AutoSummENG,randomly_swapped_words_0.1,0.754322,2.626002550125122
102,Graph-based,MeMoG,randomly_swapped_words_0.1,0.754322,2.626002550125122
102,Meta,NPowER,randomly_swapped_words_0.1,0.684430,2.626002550125122
102,Embeddings-based,BERTScore,randomly_swapped_words_0.1,0.9400851130485535,0.33006858825683594
102,N-gram,Rouge1,randomly_swapped_words_0.3,1.0,0.0
102,N-gram,Rouge2,randomly_swapped_words_0.3,0.6808510638297872,0.0
102,Graph-based,AutoSummENG,randomly_swapped_words_0.3,0.697480,2.7077291011810303
102,Graph-based,MeMoG,randomly_swapped_words_0.3,0.697480,2.7077291011810303
102,Meta,NPowER,randomly_swapped_words_0.3,0.637275,2.7077291011810303
102,Embeddings-based,BERTScore,randomly_swapped_words_0.3,0.8485094904899597,0.34465599060058594
102,N-gram,Rouge1,randomly_swapped_words_0.5,1.0,0.0
102,N-gram,Rouge2,randomly_swapped_words_0.5,0.5574468085106383,0.0
102,Graph-based,AutoSummENG,randomly_swapped_words_0.5,0.646270,2.8018245697021484
102,Graph-based,MeMoG,randomly_swapped_words_0.5,0.646270,2.8018245697021484
102,Meta,NPowER,randomly_swapped_words_0.5,0.594792,2.8018245697021484
102,Embeddings-based,BERTScore,randomly_swapped_words_0.5,0.7901047468185425,0.3345015048980713
102,N-gram,Rouge1,randomly_swapped_words_0.7,1.0,0.0
102,N-gram,Rouge2,randomly_swapped_words_0.7,0.45390070921985815,0.019020557403564453
102,Graph-based,AutoSummENG,randomly_swapped_words_0.7,0.617679,2.7950937747955322
102,Graph-based,MeMoG,randomly_swapped_words_0.7,0.617679,2.7950937747955322
102,Meta,NPowER,randomly_swapped_words_0.7,0.571074,2.7950937747955322
102,Embeddings-based,BERTScore,randomly_swapped_words_0.7,0.6925911903381348,0.35500216484069824
102,N-gram,Rouge1,randomly_swapped_words_0.9,1.0,0.0
102,N-gram,Rouge2,randomly_swapped_words_0.9,0.4212765957446808,0.01805734634399414
102,Graph-based,AutoSummENG,randomly_swapped_words_0.9,0.602174,2.819058656692505
102,Graph-based,MeMoG,randomly_swapped_words_0.9,0.602174,2.819058656692505
102,Meta,NPowER,randomly_swapped_words_0.9,0.558211,2.819058656692505
102,Embeddings-based,BERTScore,randomly_swapped_words_0.9,0.6959928274154663,0.3278086185455322
102,N-gram,Rouge1,removed_sentence_0.1,0.9447761194029851,0.01578688621520996
102,N-gram,Rouge2,removed_sentence_0.1,0.9327354260089686,0.004844188690185547
102,Graph-based,AutoSummENG,removed_sentence_0.1,0.845755,2.579519748687744
102,Graph-based,MeMoG,removed_sentence_0.1,0.845755,2.579519748687744
102,Meta,NPowER,removed_sentence_0.1,0.760282,2.579519748687744
102,Embeddings-based,BERTScore,removed_sentence_0.1,1.0,0.3140528202056885
102,N-gram,Rouge1,removed_sentence_0.3,0.8236272878535773,0.015773534774780273
102,N-gram,Rouge2,removed_sentence_0.3,0.7816666666666666,0.0
102,Graph-based,AutoSummENG,removed_sentence_0.3,0.641026,2.1570041179656982
102,Graph-based,MeMoG,removed_sentence_0.3,0.641026,2.1570041179656982
102,Meta,NPowER,removed_sentence_0.3,0.590442,2.1570041179656982
102,Embeddings-based,BERTScore,removed_sentence_0.3,0.846655547618866,0.2959914207458496
102,N-gram,Rouge1,removed_sentence_0.5,0.6747891283973758,0.0
102,N-gram,Rouge2,removed_sentence_0.5,0.6140845070422535,0.016953468322753906
102,Graph-based,AutoSummENG,removed_sentence_0.5,0.461339,1.9251785278320312
102,Graph-based,MeMoG,removed_sentence_0.5,0.461339,1.9251785278320312
102,Meta,NPowER,removed_sentence_0.5,0.441377,1.9251785278320312
102,Embeddings-based,BERTScore,removed_sentence_0.5,0.7777186036109924,0.2687537670135498
102,N-gram,Rouge1,removed_sentence_0.7,0.5398138572905894,0.015799522399902344
102,N-gram,Rouge2,removed_sentence_0.7,0.4849740932642487,0.0
102,Graph-based,AutoSummENG,removed_sentence_0.7,0.275826,1.6485111713409424
102,Graph-based,MeMoG,removed_sentence_0.7,0.275826,1.6485111713409424
102,Meta,NPowER,removed_sentence_0.7,0.287479,1.6485111713409424
102,Embeddings-based,BERTScore,removed_sentence_0.7,0.7309826016426086,0.2606172561645508
102,N-gram,Rouge1,removed_sentence_0.9,0.1590612777053455,0.0
102,N-gram,Rouge2,removed_sentence_0.9,0.12287581699346405,0.015943288803100586
102,Graph-based,AutoSummENG,removed_sentence_0.9,0.077327,1.5674595832824707
102,Graph-based,MeMoG,removed_sentence_0.9,0.077327,1.5674595832824707
102,Meta,NPowER,removed_sentence_0.9,0.122809,1.5674595832824707
102,Embeddings-based,BERTScore,removed_sentence_0.9,0.7014994621276855,0.23348379135131836
102,N-gram,Rouge1,repeated_sentence_0.1,0.9361702127659574,0.0052754878997802734
102,N-gram,Rouge2,repeated_sentence_0.1,0.9347536617842875,0.006005525588989258
102,Graph-based,AutoSummENG,repeated_sentence_0.1,0.934645,2.712597608566284
102,Graph-based,MeMoG,repeated_sentence_0.1,0.934645,2.712597608566284
102,Meta,NPowER,repeated_sentence_0.1,0.834023,2.712597608566284
102,Embeddings-based,BERTScore,repeated_sentence_0.1,0.5755161643028259,0.34079480171203613
102,N-gram,Rouge1,repeated_sentence_0.3,0.8331360946745562,0.01668262481689453
102,N-gram,Rouge2,repeated_sentence_0.3,0.8317535545023697,0.005217552185058594
102,Graph-based,AutoSummENG,repeated_sentence_0.3,0.931320,2.782464027404785
102,Graph-based,MeMoG,repeated_sentence_0.3,0.931320,2.782464027404785
102,Meta,NPowER,repeated_sentence_0.3,0.831265,2.782464027404785
102,Embeddings-based,BERTScore,repeated_sentence_0.3,0.5755161643028259,0.3438396453857422
102,N-gram,Rouge1,repeated_sentence_0.5,0.7505330490405118,0.01595139503479004
102,N-gram,Rouge2,repeated_sentence_0.5,0.7491995731056564,0.0
102,Graph-based,AutoSummENG,repeated_sentence_0.5,0.929982,2.793179750442505
102,Graph-based,MeMoG,repeated_sentence_0.5,0.929982,2.793179750442505
102,Meta,NPowER,repeated_sentence_0.5,0.830154,2.793179750442505
102,Embeddings-based,BERTScore,repeated_sentence_0.5,0.5755161643028259,0.3754246234893799
102,N-gram,Rouge1,repeated_sentence_0.7,0.6828322017458777,0.0
102,N-gram,Rouge2,repeated_sentence_0.7,0.6815533980582523,0.01733088493347168
102,Graph-based,AutoSummENG,repeated_sentence_0.7,0.929199,2.7662246227264404
102,Graph-based,MeMoG,repeated_sentence_0.7,0.929199,2.7662246227264404
102,Meta,NPowER,repeated_sentence_0.7,0.829505,2.7662246227264404
102,Embeddings-based,BERTScore,repeated_sentence_0.7,0.5755161643028259,0.31867074966430664
102,N-gram,Rouge1,repeated_sentence_0.9,0.6263345195729537,0.0
102,N-gram,Rouge2,repeated_sentence_0.9,0.6251113089937668,0.016796350479125977
102,Graph-based,AutoSummENG,repeated_sentence_0.9,0.928672,2.838467836380005
102,Graph-based,MeMoG,repeated_sentence_0.9,0.928672,2.838467836380005
102,Meta,NPowER,repeated_sentence_0.9,0.829068,2.838467836380005
102,Embeddings-based,BERTScore,repeated_sentence_0.9,0.5755161643028259,0.39165711402893066
102,N-gram,Rouge1,100_2,0.4092963202065849,0.015879392623901367
102,N-gram,Rouge2,100_2,0.13703943115707823,0.0
102,Graph-based,AutoSummENG,100_2,0.214366,1.8733222484588623
102,Graph-based,MeMoG,100_2,0.214366,1.8733222484588623
102,Meta,NPowER,100_2,0.236494,1.8733222484588623
102,Embeddings-based,BERTScore,100_2,0.6976821422576904,0.28793954849243164
102,N-gram,Rouge1,101_2,0.39837728194726163,0.007997751235961914
102,N-gram,Rouge2,101_2,0.1559074299634592,0.007472038269042969
102,Graph-based,AutoSummENG,101_2,0.263425,3.22770094871521
102,Graph-based,MeMoG,101_2,0.263425,3.22770094871521
102,Meta,NPowER,101_2,0.277192,3.22770094871521
102,Embeddings-based,BERTScore,101_2,0.6934185028076172,0.3773682117462158
102,N-gram,Rouge1,103_2,0.43828016643550627,0.0
102,N-gram,Rouge2,103_2,0.1647385469689958,0.01878213882446289
102,Graph-based,AutoSummENG,103_2,0.168702,6.455424070358276
102,Graph-based,MeMoG,103_2,0.168702,6.455424070358276
102,Meta,NPowER,103_2,0.198612,6.455424070358276
102,Embeddings-based,BERTScore,103_2,0.7121909260749817,0.504601240158081
102,N-gram,Rouge1,105_2,0.45064997592681755,0.0049974918365478516
102,N-gram,Rouge2,105_2,0.15421686746987953,0.005990743637084961
102,Graph-based,AutoSummENG,105_2,0.262080,3.0308594703674316
102,Graph-based,MeMoG,105_2,0.262080,3.0308594703674316
102,Meta,NPowER,105_2,0.276077,3.0308594703674316
102,Embeddings-based,BERTScore,105_2,0.6924269199371338,0.3568451404571533
102,N-gram,Rouge1,106_2,0.27731334678581726,0.012352943420410156
102,N-gram,Rouge2,106_2,0.10268243438130949,0.009630441665649414
102,Graph-based,AutoSummENG,106_2,0.180650,5.17554783821106
102,Graph-based,MeMoG,106_2,0.180650,5.17554783821106
102,Meta,NPowER,106_2,0.208524,5.17554783821106
102,Embeddings-based,BERTScore,106_2,0.7211256623268127,0.4475841522216797
102,N-gram,Rouge1,107_2,0.4683342203299627,0.0
102,N-gram,Rouge2,107_2,0.1843367075119872,0.01723623275756836
102,Graph-based,AutoSummENG,107_2,0.313361,2.772566318511963
102,Graph-based,MeMoG,107_2,0.313361,2.772566318511963
102,Meta,NPowER,107_2,0.318618,2.772566318511963
102,Embeddings-based,BERTScore,107_2,0.6916857361793518,0.3571360111236572
102,N-gram,Rouge1,108_2,0.3494060097833682,0.0029997825622558594
102,N-gram,Rouge2,108_2,0.14475524475524476,0.0
102,Graph-based,AutoSummENG,108_2,0.223565,3.8445816040039062
102,Graph-based,MeMoG,108_2,0.223565,3.8445816040039062
102,Meta,NPowER,108_2,0.244125,3.8445816040039062
102,Embeddings-based,BERTScore,108_2,0.6769042015075684,0.4054744243621826
102,N-gram,Rouge1,10_2,0.3579265985622399,0.0
102,N-gram,Rouge2,10_2,0.13176826959485044,0.019580364227294922
102,Graph-based,AutoSummENG,10_2,0.244389,3.3017513751983643
102,Graph-based,MeMoG,10_2,0.244389,3.3017513751983643
102,Meta,NPowER,10_2,0.261400,3.3017513751983643
102,Embeddings-based,BERTScore,10_2,0.7064958810806274,0.376727819442749
102,N-gram,Rouge1,110_2,0.3413409824309789,0.008999824523925781
102,N-gram,Rouge2,110_2,0.14854682454251886,0.00800013542175293
102,Graph-based,AutoSummENG,110_2,0.232221,4.0271241664886475
102,Graph-based,MeMoG,110_2,0.232221,4.0271241664886475
102,Meta,NPowER,110_2,0.251306,4.0271241664886475
102,Embeddings-based,BERTScore,110_2,0.704227864742279,0.3897855281829834
102,N-gram,Rouge1,111_2,0.5167785234899329,0.0
102,N-gram,Rouge2,111_2,0.1706989247311828,0.01953601837158203
102,Graph-based,AutoSummENG,111_2,0.322527,2.5820910930633545
102,Graph-based,MeMoG,111_2,0.322527,2.5820910930633545
102,Meta,NPowER,111_2,0.326222,2.5820910930633545
102,Embeddings-based,BERTScore,111_2,0.6369336843490601,0.3407611846923828
103,N-gram,Rouge1,source,1.0,0.011271238327026367
103,N-gram,Rouge2,source,1.0,0.012897729873657227
103,Graph-based,AutoSummENG,source,1.000000,10.195216178894043
103,Graph-based,MeMoG,source,1.000000,10.195216178894043
103,Meta,NPowER,source,0.888240,10.195216178894043
103,Embeddings-based,BERTScore,source,1.0,0.3169071674346924
103,N-gram,Rouge1,consecutively_swapped_words_0.1,1.0,0.016026735305786133
103,N-gram,Rouge2,consecutively_swapped_words_0.1,0.9814560439560439,0.018090248107910156
103,Graph-based,AutoSummENG,consecutively_swapped_words_0.1,0.681501,9.931594848632812
103,Graph-based,MeMoG,consecutively_swapped_words_0.1,0.681501,9.931594848632812
103,Meta,NPowER,consecutively_swapped_words_0.1,0.624019,9.931594848632812
103,Embeddings-based,BERTScore,consecutively_swapped_words_0.1,0.9895884990692139,0.6560709476470947
103,N-gram,Rouge1,consecutively_swapped_words_0.3,1.0,0.014099836349487305
103,N-gram,Rouge2,consecutively_swapped_words_0.3,0.9340659340659341,0.011651992797851562
103,Graph-based,AutoSummENG,consecutively_swapped_words_0.3,0.639010,10.126666069030762
103,Graph-based,MeMoG,consecutively_swapped_words_0.3,0.639010,10.126666069030762
103,Meta,NPowER,consecutively_swapped_words_0.3,0.588770,10.126666069030762
103,Embeddings-based,BERTScore,consecutively_swapped_words_0.3,0.9639176726341248,0.6579034328460693
103,N-gram,Rouge1,consecutively_swapped_words_0.5,1.0,0.016804218292236328
103,N-gram,Rouge2,consecutively_swapped_words_0.5,0.9024725274725275,0.011244058609008789
103,Graph-based,AutoSummENG,consecutively_swapped_words_0.5,0.612958,9.892513513565063
103,Graph-based,MeMoG,consecutively_swapped_words_0.5,0.612958,9.892513513565063
103,Meta,NPowER,consecutively_swapped_words_0.5,0.567158,9.892513513565063
103,Embeddings-based,BERTScore,consecutively_swapped_words_0.5,0.9531727433204651,0.6875519752502441
103,N-gram,Rouge1,consecutively_swapped_words_0.7,1.0,0.016710996627807617
103,N-gram,Rouge2,consecutively_swapped_words_0.7,0.875,0.012001276016235352
103,Graph-based,AutoSummENG,consecutively_swapped_words_0.7,0.593021,10.542834043502808
103,Graph-based,MeMoG,consecutively_swapped_words_0.7,0.593021,10.542834043502808
103,Meta,NPowER,consecutively_swapped_words_0.7,0.550618,10.542834043502808
103,Embeddings-based,BERTScore,consecutively_swapped_words_0.7,0.9394825100898743,0.6413023471832275
103,N-gram,Rouge1,consecutively_swapped_words_0.9,1.0,0.02104043960571289
103,N-gram,Rouge2,consecutively_swapped_words_0.9,0.8530219780219779,0.000997781753540039
103,Graph-based,AutoSummENG,consecutively_swapped_words_0.9,0.577196,10.030092000961304
103,Graph-based,MeMoG,consecutively_swapped_words_0.9,0.577196,10.030092000961304
103,Meta,NPowER,consecutively_swapped_words_0.9,0.537490,10.030092000961304
103,Embeddings-based,BERTScore,consecutively_swapped_words_0.9,0.9227834343910217,0.6664247512817383
103,N-gram,Rouge1,deleted_words_0.1,0.9533045977011494,0.011041402816772461
103,N-gram,Rouge2,deleted_words_0.1,0.8943206326383897,0.010689735412597656
103,Graph-based,AutoSummENG,deleted_words_0.1,0.636672,9.295852899551392
103,Graph-based,MeMoG,deleted_words_0.1,0.636672,9.295852899551392
103,Meta,NPowER,deleted_words_0.1,0.586831,9.295852899551392
103,Embeddings-based,BERTScore,deleted_words_0.1,0.80503910779953,0.6300547122955322
103,N-gram,Rouge1,deleted_words_0.3,0.8362619808306709,0.018009424209594727
103,N-gram,Rouge2,deleted_words_0.3,0.6754596322941647,0.003466367721557617
103,Graph-based,AutoSummENG,deleted_words_0.3,0.495011,8.218805074691772
103,Graph-based,MeMoG,deleted_words_0.3,0.495011,8.218805074691772
103,Meta,NPowER,deleted_words_0.3,0.469312,8.218805074691772
103,Embeddings-based,BERTScore,deleted_words_0.3,0.7337770462036133,0.5713894367218018
103,N-gram,Rouge1,deleted_words_0.5,0.6814479638009049,0.010011911392211914
103,N-gram,Rouge2,deleted_words_0.5,0.48460144927536236,0.0075762271881103516
103,Graph-based,AutoSummENG,deleted_words_0.5,0.345914,7.125829696655273
103,Graph-based,MeMoG,deleted_words_0.5,0.345914,7.125829696655273
103,Meta,NPowER,deleted_words_0.5,0.345623,7.125829696655273
103,Embeddings-based,BERTScore,deleted_words_0.5,0.6964530944824219,0.5425369739532471
103,N-gram,Rouge1,deleted_words_0.7,0.4606444796619123,0.008221626281738281
103,N-gram,Rouge2,deleted_words_0.7,0.27181385510312006,0.00799870491027832
103,Graph-based,AutoSummENG,deleted_words_0.7,0.202548,6.019303798675537
103,Graph-based,MeMoG,deleted_words_0.7,0.202548,6.019303798675537
103,Meta,NPowER,deleted_words_0.7,0.226690,6.019303798675537
103,Embeddings-based,BERTScore,deleted_words_0.7,0.6603944897651672,0.4778456687927246
103,N-gram,Rouge1,deleted_words_0.9,0.15335868187579213,0.005747556686401367
103,N-gram,Rouge2,deleted_words_0.9,0.07360406091370557,0.00600743293762207
103,Graph-based,AutoSummENG,deleted_words_0.9,0.064981,5.18940281867981
103,Graph-based,MeMoG,deleted_words_0.9,0.064981,5.18940281867981
103,Meta,NPowER,deleted_words_0.9,0.112567,5.18940281867981
103,Embeddings-based,BERTScore,deleted_words_0.9,0.6482147574424744,0.430645227432251
103,N-gram,Rouge1,inserted_sentence_0.1,0.8975940777297965,0.012279033660888672
103,N-gram,Rouge2,inserted_sentence_0.1,0.895679012345679,0.013027429580688477
103,Graph-based,AutoSummENG,inserted_sentence_0.1,0.802828,10.942626237869263
103,Graph-based,MeMoG,inserted_sentence_0.1,0.802828,10.942626237869263
103,Meta,NPowER,inserted_sentence_0.1,0.724670,10.942626237869263
103,Embeddings-based,BERTScore,inserted_sentence_0.1,0.7069869041442871,0.6881184577941895
103,N-gram,Rouge1,inserted_sentence_0.3,0.7326283987915407,0.015917062759399414
103,N-gram,Rouge2,inserted_sentence_0.3,0.7319899244332494,0.022203683853149414
103,Graph-based,AutoSummENG,inserted_sentence_0.3,0.657891,11.935228109359741
103,Graph-based,MeMoG,inserted_sentence_0.3,0.657891,11.935228109359741
103,Meta,NPowER,inserted_sentence_0.3,0.604433,11.935228109359741
103,Embeddings-based,BERTScore,inserted_sentence_0.3,0.7008510231971741,0.7280051708221436
103,N-gram,Rouge1,inserted_sentence_0.5,0.6511523830834639,0.022320032119750977
103,N-gram,Rouge2,inserted_sentence_0.5,0.6505484665323483,0.01392054557800293
103,Graph-based,AutoSummENG,inserted_sentence_0.5,0.570078,13.742531538009644
103,Graph-based,MeMoG,inserted_sentence_0.5,0.570078,13.742531538009644
103,Meta,NPowER,inserted_sentence_0.5,0.531585,13.742531538009644
103,Embeddings-based,BERTScore,inserted_sentence_0.5,0.6862233877182007,0.8084638118743896
103,N-gram,Rouge1,inserted_sentence_0.7,0.5894736842105264,0.013577699661254883
103,N-gram,Rouge2,inserted_sentence_0.7,0.5884973673552045,0.02283310890197754
103,Graph-based,AutoSummENG,inserted_sentence_0.7,0.508914,14.682138204574585
103,Graph-based,MeMoG,inserted_sentence_0.7,0.508914,14.682138204574585
103,Meta,NPowER,inserted_sentence_0.7,0.480845,14.682138204574585
103,Embeddings-based,BERTScore,inserted_sentence_0.7,0.6912349462509155,0.8104300498962402
103,N-gram,Rouge1,inserted_sentence_0.9,0.5164952110677545,0.0215909481048584
103,N-gram,Rouge2,inserted_sentence_0.9,0.5156139105748758,0.013617277145385742
103,Graph-based,AutoSummENG,inserted_sentence_0.9,0.449162,16.52738618850708
103,Graph-based,MeMoG,inserted_sentence_0.9,0.449162,16.52738618850708
103,Meta,NPowER,inserted_sentence_0.9,0.431276,16.52738618850708
103,Embeddings-based,BERTScore,inserted_sentence_0.9,0.6995943784713745,0.8669512271881104
103,N-gram,Rouge1,randomly_swapped_words_0.1,1.0,0.010477066040039062
103,N-gram,Rouge2,randomly_swapped_words_0.1,0.8070054945054945,0.011983156204223633
103,Graph-based,AutoSummENG,randomly_swapped_words_0.1,0.668880,10.086530447006226
103,Graph-based,MeMoG,randomly_swapped_words_0.1,0.668880,10.086530447006226
103,Meta,NPowER,randomly_swapped_words_0.1,0.613550,10.086530447006226
103,Embeddings-based,BERTScore,randomly_swapped_words_0.1,0.9224420785903931,0.649911642074585
103,N-gram,Rouge1,randomly_swapped_words_0.3,1.0,0.010970830917358398
103,N-gram,Rouge2,randomly_swapped_words_0.3,0.5762362637362637,0.0048198699951171875
103,Graph-based,AutoSummENG,randomly_swapped_words_0.3,0.617405,10.505596399307251
103,Graph-based,MeMoG,randomly_swapped_words_0.3,0.617405,10.505596399307251
103,Meta,NPowER,randomly_swapped_words_0.3,0.570847,10.505596399307251
103,Embeddings-based,BERTScore,randomly_swapped_words_0.3,0.8596367239952087,0.6822628974914551
103,N-gram,Rouge1,randomly_swapped_words_0.5,1.0,0.012209177017211914
103,N-gram,Rouge2,randomly_swapped_words_0.5,0.45054945054945056,0.0
103,Graph-based,AutoSummENG,randomly_swapped_words_0.5,0.584410,10.928725004196167
103,Graph-based,MeMoG,randomly_swapped_words_0.5,0.584410,10.928725004196167
103,Meta,NPowER,randomly_swapped_words_0.5,0.543475,10.928725004196167
103,Embeddings-based,BERTScore,randomly_swapped_words_0.5,0.7595469355583191,0.6798491477966309
103,N-gram,Rouge1,randomly_swapped_words_0.7,1.0,0.013062238693237305
103,N-gram,Rouge2,randomly_swapped_words_0.7,0.37774725274725274,0.013231754302978516
103,Graph-based,AutoSummENG,randomly_swapped_words_0.7,0.558645,10.511214256286621
103,Graph-based,MeMoG,randomly_swapped_words_0.7,0.558645,10.511214256286621
103,Meta,NPowER,randomly_swapped_words_0.7,0.522100,10.511214256286621
103,Embeddings-based,BERTScore,randomly_swapped_words_0.7,0.7323018908500671,0.6622626781463623
103,N-gram,Rouge1,randomly_swapped_words_0.9,1.0,0.0025777816772460938
103,N-gram,Rouge2,randomly_swapped_words_0.9,0.3324175824175824,0.01346135139465332
103,Graph-based,AutoSummENG,randomly_swapped_words_0.9,0.550646,10.710297584533691
103,Graph-based,MeMoG,randomly_swapped_words_0.9,0.550646,10.710297584533691
103,Meta,NPowER,randomly_swapped_words_0.9,0.515465,10.710297584533691
103,Embeddings-based,BERTScore,randomly_swapped_words_0.9,0.671698808670044,0.6688637733459473
103,N-gram,Rouge1,removed_sentence_0.1,0.9458092485549133,0.011286497116088867
103,N-gram,Rouge2,removed_sentence_0.1,0.9197396963123644,0.01170492172241211
103,Graph-based,AutoSummENG,removed_sentence_0.1,0.847167,9.598563194274902
103,Graph-based,MeMoG,removed_sentence_0.1,0.847167,9.598563194274902
103,Meta,NPowER,removed_sentence_0.1,0.761452,9.598563194274902
103,Embeddings-based,BERTScore,removed_sentence_0.1,0.9158307909965515,0.6654982566833496
103,N-gram,Rouge1,removed_sentence_0.3,0.8219620508679855,0.009923458099365234
103,N-gram,Rouge2,removed_sentence_0.3,0.7709090909090909,0.010008096694946289
103,Graph-based,AutoSummENG,removed_sentence_0.3,0.648797,8.252370119094849
103,Graph-based,MeMoG,removed_sentence_0.3,0.648797,8.252370119094849
103,Meta,NPowER,removed_sentence_0.3,0.596889,8.252370119094849
103,Embeddings-based,BERTScore,removed_sentence_0.3,0.9158307909965515,0.6328506469726562
103,N-gram,Rouge1,removed_sentence_0.5,0.6814279258924537,0.015630006790161133
103,N-gram,Rouge2,removed_sentence_0.5,0.6096788783355948,0.006092548370361328
103,Graph-based,AutoSummENG,removed_sentence_0.5,0.478987,7.112816095352173
103,Graph-based,MeMoG,removed_sentence_0.5,0.478987,7.112816095352173
103,Meta,NPowER,removed_sentence_0.5,0.456018,7.112816095352173
103,Embeddings-based,BERTScore,removed_sentence_0.5,0.8675886988639832,0.5406816005706787
103,N-gram,Rouge1,removed_sentence_0.7,0.46848739495798325,0.007355213165283203
103,N-gram,Rouge2,removed_sentence_0.7,0.4048370136698212,0.007946968078613281
103,Graph-based,AutoSummENG,removed_sentence_0.7,0.298400,6.349678993225098
103,Graph-based,MeMoG,removed_sentence_0.7,0.298400,6.349678993225098
103,Meta,NPowER,removed_sentence_0.7,0.306207,6.349678993225098
103,Embeddings-based,BERTScore,removed_sentence_0.7,0.7758562564849854,0.4640531539916992
103,N-gram,Rouge1,removed_sentence_0.9,0.1775,0.017966270446777344
103,N-gram,Rouge2,removed_sentence_0.9,0.14518147684605756,0.003550291061401367
103,Graph-based,AutoSummENG,removed_sentence_0.9,0.097982,5.296767234802246
103,Graph-based,MeMoG,removed_sentence_0.9,0.097982,5.296767234802246
103,Meta,NPowER,removed_sentence_0.9,0.139944,5.296767234802246
103,Embeddings-based,BERTScore,removed_sentence_0.9,0.7100275158882141,0.4425957202911377
103,N-gram,Rouge1,repeated_sentence_0.1,0.9979395604395604,0.011999130249023438
103,N-gram,Rouge2,repeated_sentence_0.1,0.9965635738831614,0.0118560791015625
103,Graph-based,AutoSummENG,repeated_sentence_0.1,0.922153,10.317442893981934
103,Graph-based,MeMoG,repeated_sentence_0.1,0.922153,10.317442893981934
103,Meta,NPowER,repeated_sentence_0.1,0.823659,10.317442893981934
103,Embeddings-based,BERTScore,repeated_sentence_0.1,0.8549414873123169,0.7052135467529297
103,N-gram,Rouge1,repeated_sentence_0.3,0.9979395604395604,0.010984659194946289
103,N-gram,Rouge2,repeated_sentence_0.3,0.9965635738831614,0.011427640914916992
103,Graph-based,AutoSummENG,repeated_sentence_0.3,0.922153,10.091826438903809
103,Graph-based,MeMoG,repeated_sentence_0.3,0.922153,10.091826438903809
103,Meta,NPowER,repeated_sentence_0.3,0.823659,10.091826438903809
103,Embeddings-based,BERTScore,repeated_sentence_0.3,0.6465299129486084,0.6320958137512207
103,N-gram,Rouge1,repeated_sentence_0.5,0.9979395604395604,0.01589059829711914
103,N-gram,Rouge2,repeated_sentence_0.5,0.9965635738831614,0.02038121223449707
103,Graph-based,AutoSummENG,repeated_sentence_0.5,0.922153,10.248694658279419
103,Graph-based,MeMoG,repeated_sentence_0.5,0.922153,10.248694658279419
103,Meta,NPowER,repeated_sentence_0.5,0.823659,10.248694658279419
103,Embeddings-based,BERTScore,repeated_sentence_0.5,0.38886675238609314,0.6528081893920898
103,N-gram,Rouge1,repeated_sentence_0.7,0.9979395604395604,0.000614166259765625
103,N-gram,Rouge2,repeated_sentence_0.7,0.9965635738831614,0.019895315170288086
103,Graph-based,AutoSummENG,repeated_sentence_0.7,0.922153,10.362120151519775
103,Graph-based,MeMoG,repeated_sentence_0.7,0.922153,10.362120151519775
103,Meta,NPowER,repeated_sentence_0.7,0.823659,10.362120151519775
103,Embeddings-based,BERTScore,repeated_sentence_0.7,0.36408811807632446,0.7183952331542969
103,N-gram,Rouge1,repeated_sentence_0.9,0.9979395604395604,0.0
103,N-gram,Rouge2,repeated_sentence_0.9,0.9965635738831614,0.022565364837646484
103,Graph-based,AutoSummENG,repeated_sentence_0.9,0.922153,10.40359377861023
103,Graph-based,MeMoG,repeated_sentence_0.9,0.922153,10.40359377861023
103,Meta,NPowER,repeated_sentence_0.9,0.823659,10.40359377861023
103,Embeddings-based,BERTScore,repeated_sentence_0.9,0.36408811807632446,0.6799607276916504
103,N-gram,Rouge1,100_2,0.36434782608695654,0.006999492645263672
103,N-gram,Rouge2,100_2,0.10095735422106178,0.0064809322357177734
103,Graph-based,AutoSummENG,100_2,0.098463,5.556081771850586
103,Graph-based,MeMoG,100_2,0.098463,5.556081771850586
103,Meta,NPowER,100_2,0.140343,5.556081771850586
103,Embeddings-based,BERTScore,100_2,0.7318500280380249,0.44507718086242676
103,N-gram,Rouge1,101_2,0.48942786069651745,0.01263427734375
103,N-gram,Rouge2,101_2,0.15432482887367768,0.0011584758758544922
103,Graph-based,AutoSummENG,101_2,0.221671,6.924592733383179
