source_doc,eval_type,eval_method,variant,score,duration
10051,Embeddings-based,LongDocFACTScore,inserted_sentence_0.7,-3.6449233378682817,6.087841987609863
10051,Embeddings-based,LongDocFACTScore,inserted_sentence_0.9,-3.8237902349041355,6.501533269882202
10051,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.1,-5.106711432851594,6.168576955795288
10051,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.3,-7.100692929892705,6.527790069580078
10051,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.5,-8.085272180623022,6.524691820144653
10051,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.7,-8.393754630253232,6.619215965270996
10051,Embeddings-based,LongDocFACTScore,randomly_swapped_words_0.9,-8.528043640070948,6.658710718154907
10051,Embeddings-based,LongDocFACTScore,removed_sentence_0.1,-2.085038049467679,4.2462146282196045
10051,Embeddings-based,LongDocFACTScore,removed_sentence_0.3,-2.392154716310047,3.7279787063598633
10051,Embeddings-based,LongDocFACTScore,removed_sentence_0.5,-2.3782360712687174,3.317791700363159
10051,Embeddings-based,LongDocFACTScore,removed_sentence_0.7,-2.4982195827696057,2.9722094535827637
10051,Embeddings-based,LongDocFACTScore,removed_sentence_0.9,-2.6640724738438926,2.4720375537872314
10051,Embeddings-based,LongDocFACTScore,repeated_sentence_0.1,-2.078225342003075,4.807209491729736
10051,Embeddings-based,LongDocFACTScore,repeated_sentence_0.3,-2.0401782405619717,5.528066635131836
10051,Embeddings-based,LongDocFACTScore,repeated_sentence_0.5,-2.0171004905075325,6.377840280532837
10051,Embeddings-based,LongDocFACTScore,repeated_sentence_0.7,-2.0016099459504426,7.1710638999938965
10051,Embeddings-based,LongDocFACTScore,repeated_sentence_0.9,-1.9904932022094726,8.030317544937134
10051,Embeddings-based,LongDocFACTScore,10023_1,-5.509543553747312,9.899771690368652
10051,Embeddings-based,LongDocFACTScore,10024_1,-5.6787707028181655,9.205105543136597
10051,Embeddings-based,LongDocFACTScore,10025_1,-5.572966671729272,11.660886526107788
10051,Embeddings-based,LongDocFACTScore,10050_1,-4.7240917938096185,5.998211145401001
10051,Embeddings-based,LongDocFACTScore,10063_1,-5.5526035785675045,3.578803300857544
10051,Embeddings-based,LongDocFACTScore,10064_1,-5.283690352188914,3.601982593536377
10051,Embeddings-based,LongDocFACTScore,10065_1,-5.340890501674853,4.775048494338989
